   Tempo_min       X_0cm           X_1cm           X_2cm           X_3cm           X_4cm           X_5cm           X_6cm           X_7cm           X_8cm           X_9cm           X_10cm          H_0cm           H_1cm           H_2cm           H_3cm           H_4cm           H_5cm           H_6cm           H_7cm           H_8cm           H_9cm           H_10cm          T_0cm           T_1cm           T_2cm           T_3cm           T_4cm           T_5cm           T_6cm           T_7cm           T_8cm           T_9cm           T_10cm
   1.3944444e+00   1.1216382e-02   1.2611663e-02   1.4608005e-02   1.7505118e-02   2.1076454e-02   2.3621313e-02   2.2983159e-02   1.9803767e-02   1.6355787e-02   1.3714210e-02   1.1811407e-02   1.6000057e-02   1.6000126e-02   1.6000211e-02   1.6000321e-02   1.6000459e-02   1.6000614e-02   1.6000758e-02   1.6000870e-02   1.6000949e-02   1.6001004e-02   1.6001041e-02   5.9684776e+01   5.9299186e+01   5.8814540e+01   5.8189010e+01   5.7395364e+01   5.6491763e+01   5.5635388e+01   5.4943657e+01   5.4422933e+01   5.4029842e+01   5.3724827e+01
   1.4000000e+00   1.0996166e-02   1.2346256e-02   1.4278133e-02   1.7082634e-02   2.0543826e-02   2.3020777e-02   2.2425191e-02   1.9369413e-02   1.6047851e-02   1.3501542e-02   1.1666956e-02   1.6000055e-02   1.6000121e-02   1.6000204e-02   1.6000310e-02   1.6000443e-02   1.6000594e-02   1.6000734e-02   1.6000843e-02   1.6000921e-02   1.6000974e-02   1.6001011e-02   5.9696123e+01   5.9324041e+01   5.8855892e+01   5.8250982e+01   5.7482506e+01   5.6606219e+01   5.5774281e+01   5.5101134e+01   5.4594038e+01   5.4212356e+01   5.3919613e+01
   1.4055556e+00   1.0783860e-02   1.2090125e-02   1.3959458e-02   1.6674032e-02   2.0028022e-02   2.2438279e-02   2.1882912e-02   1.8946180e-02   1.5746726e-02   1.3292523e-02   1.1523890e-02   1.6000053e-02   1.6000117e-02   1.6000197e-02   1.6000299e-02   1.6000428e-02   1.6000575e-02   1.6000711e-02   1.6000817e-02   1.6000893e-02   1.6000946e-02   1.6000982e-02   5.9707067e+01   5.9348033e+01   5.8895847e+01   5.8310927e+01   5.7566906e+01   5.6717203e+01   5.5909013e+01   5.5253648e+01   5.4758802e+01   5.4385794e+01   5.4100182e+01
   1.4111111e+00   1.0579190e-02   1.1842961e-02   1.3651624e-02   1.6278892e-02   1.9528570e-02   2.1873359e-02   2.1355972e-02   1.8533876e-02   1.5452358e-02   1.3087212e-02   1.1382380e-02   1.6000051e-02   1.6000113e-02   1.6000190e-02   1.6000289e-02   1.6000414e-02   1.6000556e-02   1.6000688e-02   1.6000792e-02   1.6000866e-02   1.6000918e-02   1.6000953e-02   5.9717620e+01   5.9371188e+01   5.8934441e+01   5.8368893e+01   5.7648623e+01   5.6824804e+01   5.6039788e+01   5.5401749e+01   5.4918617e+01   5.4553295e+01   5.4272797e+01
   1.4166667e+00   1.0381819e-02   1.1604386e-02   1.3354199e-02   1.5896716e-02   1.9044916e-02   2.1325494e-02   2.0843990e-02   1.8132302e-02   1.5164700e-02   1.2885673e-02   1.1242579e-02   1.6000049e-02   1.6000109e-02   1.6000183e-02   1.6000279e-02   1.6000400e-02   1.6000538e-02   1.6000666e-02   1.6000767e-02   1.6000839e-02   1.6000890e-02   1.6000926e-02   5.9727802e+01   5.9393545e+01   5.8971742e+01   5.8424978e+01   5.7727793e+01   5.6929204e+01   5.6166846e+01   5.5545804e+01   5.5074192e+01   5.4716379e+01   5.4440644e+01
   1.4222222e+00   1.0191696e-02   1.1374340e-02   1.3067112e-02   1.5527415e-02   1.8576954e-02   2.0794571e-02   2.0346872e-02   1.7741395e-02   1.4883718e-02   1.2687892e-02   1.1104489e-02   1.6000048e-02   1.6000105e-02   1.6000177e-02   1.6000269e-02   1.6000387e-02   1.6000520e-02   1.6000645e-02   1.6000743e-02   1.6000814e-02   1.6000863e-02   1.6000898e-02   5.9737614e+01   5.9415106e+01   5.9007746e+01   5.8479173e+01   5.7804395e+01   5.7030362e+01   5.6290134e+01   5.5685763e+01   5.5225502e+01   5.4875081e+01   5.4603904e+01
   1.4277778e+00   1.0008255e-02   1.1152184e-02   1.2789623e-02   1.5170120e-02   1.8123704e-02   2.0279635e-02   1.9863889e-02   1.7360738e-02   1.4609256e-02   1.2493890e-02   1.0968253e-02   1.6000046e-02   1.6000101e-02   1.6000171e-02   1.6000260e-02   1.6000374e-02   1.6000503e-02   1.6000624e-02   1.6000719e-02   1.6000789e-02   1.6000838e-02   1.6000872e-02   5.9747083e+01   5.9435931e+01   5.9042551e+01   5.8531615e+01   5.7878605e+01   5.7128492e+01   5.6409885e+01   5.5821868e+01   5.5372803e+01   5.5029741e+01   5.4763174e+01
   1.4333333e+00   9.8314276e-03   1.0937841e-02   1.2521643e-02   1.4824726e-02   1.7685048e-02   1.9780572e-02   1.9394958e-02   1.6990287e-02   1.4341299e-02   1.2303675e-02   1.0833890e-02   1.6000044e-02   1.6000098e-02   1.6000165e-02   1.6000251e-02   1.6000361e-02   1.6000486e-02   1.6000604e-02   1.6000697e-02   1.6000764e-02   1.6000812e-02   1.6000846e-02   5.9756216e+01   5.9456030e+01   5.9076172e+01   5.8582326e+01   5.7950458e+01   5.7223635e+01   5.6526148e+01   5.5954166e+01   5.5516140e+01   5.5180400e+01   5.4918500e+01
   1.4388889e+00   9.6611473e-03   1.0731233e-02   1.2263083e-02   1.4491127e-02   1.7260861e-02   1.9297257e-02   1.8939976e-02   1.6629976e-02   1.4079816e-02   1.2117238e-02   1.0701408e-02   1.6000043e-02   1.6000094e-02   1.6000159e-02   1.6000243e-02   1.6000349e-02   1.6000470e-02   1.6000584e-02   1.6000675e-02   1.6000740e-02   1.6000787e-02   1.6000821e-02   5.9765013e+01   5.9475406e+01   5.9108612e+01   5.8631308e+01   5.8019946e+01   5.7315777e+01   5.6638900e+01   5.6082635e+01   5.5655496e+01   5.5327042e+01   5.5069857e+01
   1.4444444e+00   9.4968603e-03   1.0531732e-02   1.2013205e-02   1.4168446e-02   1.6850136e-02   1.8828683e-02   1.8498154e-02   1.6279331e-02   1.3824600e-02   1.1934557e-02   1.0570908e-02   1.6000041e-02   1.6000091e-02   1.6000153e-02   1.6000234e-02   1.6000337e-02   1.6000454e-02   1.6000565e-02   1.6000653e-02   1.6000717e-02   1.6000763e-02   1.6000796e-02   5.9773503e+01   5.9494117e+01   5.9139964e+01   5.8678689e+01   5.8087236e+01   5.7405111e+01   5.6748348e+01   5.6207479e+01   5.5791057e+01   5.5469829e+01   5.5217372e+01
   1.4500000e+00   9.3385021e-03   1.0339262e-02   1.1771924e-02   1.3856579e-02   1.6452756e-02   1.8374736e-02   1.8069403e-02   1.5938298e-02   1.3575628e-02   1.1755630e-02   1.0442402e-02   1.6000040e-02   1.6000088e-02   1.6000148e-02   1.6000226e-02   1.6000325e-02   1.6000439e-02   1.6000547e-02   1.6000632e-02   1.6000695e-02   1.6000740e-02   1.6000773e-02   5.9781689e+01   5.9512173e+01   5.9170240e+01   5.8724487e+01   5.8152353e+01   5.7491669e+01   5.6854527e+01   5.6328731e+01   5.5922857e+01   5.5608789e+01   5.5361069e+01
   1.4555556e+00   9.1860132e-03   1.0153755e-02   1.1539159e-02   1.3555430e-02   1.6068604e-02   1.7935297e-02   1.7653624e-02   1.5606812e-02   1.3332867e-02   1.1580447e-02   1.0315896e-02   1.6000038e-02   1.6000085e-02   1.6000143e-02   1.6000218e-02   1.6000314e-02   1.6000425e-02   1.6000529e-02   1.6000612e-02   1.6000673e-02   1.6000717e-02   1.6000749e-02   5.9789574e+01   5.9529575e+01   5.9199446e+01   5.8768709e+01   5.8215298e+01   5.7575446e+01   5.6957426e+01   5.6446380e+01   5.6050884e+01   5.5743916e+01   5.5500944e+01
   1.4611111e+00   9.0388963e-03   9.9746417e-03   1.1314239e-02   1.3264191e-02   1.5696743e-02   1.7509413e-02   1.7250052e-02   1.5284398e-02   1.3096091e-02   1.1408955e-02   1.0191454e-02   1.6000037e-02   1.6000082e-02   1.6000138e-02   1.6000211e-02   1.6000304e-02   1.6000410e-02   1.6000512e-02   1.6000593e-02   1.6000652e-02   1.6000695e-02   1.6000727e-02   5.9797184e+01   5.9546380e+01   5.9227668e+01   5.8811476e+01   5.8276233e+01   5.7656638e+01   5.7057259e+01   5.6560640e+01   5.6175341e+01   5.5875395e+01   5.5637165e+01
   1.4666667e+00   8.8970933e-03   9.8018543e-03   1.1097085e-02   1.2982768e-02   1.5337063e-02   1.7096974e-02   1.6858601e-02   1.4971002e-02   1.2865275e-02   1.1241150e-02   1.0069086e-02   1.6000035e-02   1.6000079e-02   1.6000133e-02   1.6000203e-02   1.6000293e-02   1.6000397e-02   1.6000495e-02   1.6000573e-02   1.6000631e-02   1.6000674e-02   1.6000705e-02   5.9804520e+01   5.9562594e+01   5.9254918e+01   5.8852806e+01   5.8335182e+01   5.7735274e+01   5.7154061e+01   5.6671547e+01   5.6296263e+01   5.6003256e+01   5.5769757e+01
   1.4722222e+00   8.7605508e-03   9.6353316e-03   1.0887623e-02   1.2711071e-02   1.4989457e-02   1.6697870e-02   1.6479176e-02   1.4666560e-02   1.2640385e-02   1.1077019e-02   9.9487930e-03   1.6000034e-02   1.6000076e-02   1.6000128e-02   1.6000196e-02   1.6000283e-02   1.6000383e-02   1.6000478e-02   1.6000555e-02   1.6000611e-02   1.6000653e-02   1.6000683e-02   5.9811587e+01   5.9578220e+01   5.9281200e+01   5.8892704e+01   5.8392146e+01   5.7811353e+01   5.7247825e+01   5.6779094e+01   5.6413644e+01   5.6127498e+01   5.5898721e+01
   1.4777778e+00   8.6288225e-03   9.4745581e-03   1.0685243e-02   1.2448360e-02   1.4653054e-02   1.6311202e-02   1.6111043e-02   1.4370600e-02   1.2421181e-02   1.0916486e-02   9.8306105e-03   1.6000033e-02   1.6000073e-02   1.6000124e-02   1.6000189e-02   1.6000274e-02   1.6000370e-02   1.6000463e-02   1.6000537e-02   1.6000592e-02   1.6000633e-02   1.6000662e-02   5.9818405e+01   5.9593308e+01   5.9306593e+01   5.8931281e+01   5.8447277e+01   5.7885058e+01   5.7338757e+01   5.6883493e+01   5.6527692e+01   5.6248315e+01   5.6024235e+01
   1.4833333e+00   8.5018559e-03   9.3194738e-03   1.0489873e-02   1.2194548e-02   1.4327751e-02   1.5936867e-02   1.5754118e-02   1.4083068e-02   1.2207636e-02   1.0759542e-02   9.7145436e-03   1.6000032e-02   1.6000070e-02   1.6000119e-02   1.6000183e-02   1.6000264e-02   1.6000358e-02   1.6000447e-02   1.6000520e-02   1.6000573e-02   1.6000613e-02   1.6000642e-02   5.9824980e+01   5.9607863e+01   5.9331107e+01   5.8968554e+01   5.8500594e+01   5.7956415e+01   5.7426888e+01   5.6984775e+01   5.6638437e+01   5.6365736e+01   5.6146325e+01
   1.4888889e+00   8.3795957e-03   9.1700139e-03   1.0301437e-02   1.1949541e-02   1.4013437e-02   1.5574747e-02   1.5408301e-02   1.3803899e-02   1.1999714e-02   1.0606175e-02   9.6005932e-03   1.6000031e-02   1.6000068e-02   1.6000115e-02   1.6000176e-02   1.6000255e-02   1.6000346e-02   1.6000433e-02   1.6000503e-02   1.6000555e-02   1.6000594e-02   1.6000622e-02   5.9831312e+01   5.9621891e+01   5.9354750e+01   5.9004532e+01   5.8552109e+01   5.8025435e+01   5.7512226e+01   5.7082953e+01   5.6745891e+01   5.6479774e+01   5.6265005e+01
   1.4944444e+00   8.2616659e-03   9.0257425e-03   1.0119414e-02   1.1712702e-02   1.3709354e-02   1.5224052e-02   1.5072933e-02   1.3532655e-02   1.1797181e-02   1.0456292e-02   9.4887678e-03   1.6000029e-02   1.6000066e-02   1.6000111e-02   1.6000170e-02   1.6000246e-02   1.6000334e-02   1.6000418e-02   1.6000486e-02   1.6000537e-02   1.6000575e-02   1.6000603e-02   5.9837421e+01   5.9635433e+01   5.9377587e+01   5.9039308e+01   5.8601946e+01   5.8092271e+01   5.7594944e+01   5.7178202e+01   5.6850232e+01   5.6590601e+01   5.6380437e+01
   1.5000000e+00   8.1480253e-03   8.8866116e-03   9.9437460e-03   1.1483962e-02   1.3415420e-02   1.4884695e-02   1.4747943e-02   1.3269289e-02   1.1600011e-02   1.0309885e-02   9.3790686e-03   1.6000028e-02   1.6000063e-02   1.6000107e-02   1.6000164e-02   1.6000238e-02   1.6000323e-02   1.6000404e-02   1.6000470e-02   1.6000520e-02   1.6000557e-02   1.6000584e-02   5.9843309e+01   5.9648493e+01   5.9399626e+01   5.9072894e+01   5.8650120e+01   5.8156942e+01   5.7675063e+01   5.7270548e+01   5.6951482e+01   5.6698238e+01   5.6492641e+01
   1.5000000e+00   8.1480253e-03   8.8866116e-03   9.9437460e-03   1.1483962e-02   1.3415420e-02   1.4884695e-02   1.4747943e-02   1.3269289e-02   1.1600011e-02   1.0309885e-02   9.3790686e-03   1.6000028e-02   1.6000063e-02   1.6000107e-02   1.6000164e-02   1.6000238e-02   1.6000323e-02   1.6000404e-02   1.6000470e-02   1.6000520e-02   1.6000557e-02   1.6000584e-02   5.9843309e+01   5.9648493e+01   5.9399626e+01   5.9072894e+01   5.8650120e+01   5.8156942e+01   5.7675063e+01   5.7270548e+01   5.6951482e+01   5.6698238e+01   5.6492641e+01
   1.5055556e+00   8.0439228e-03   8.7595566e-03   9.7836792e-03   1.1275390e-02   1.3146230e-02   1.4571842e-02   1.4446080e-02   1.3021936e-02   1.1409643e-02   1.0157593e-02   9.2448490e-03   1.6000542e-02   1.6000518e-02   1.6000488e-02   1.6000451e-02   1.6000402e-02   1.6000338e-02   1.6000263e-02   1.6000190e-02   1.6000128e-02   1.6000079e-02   1.6000037e-02   5.8961371e+01   5.8552807e+01   5.8064454e+01   5.7530012e+01   5.7027927e+01   5.6667437e+01   5.6545831e+01   5.6733707e+01   5.7314337e+01   5.8291424e+01   5.9356351e+01
   1.5111111e+00   7.9575813e-03   8.6543379e-03   9.6498337e-03   1.1097010e-02   1.2909047e-02   1.4287501e-02   1.4162076e-02   1.2777673e-02   1.1208836e-02   9.9880212e-03   9.0982444e-03   1.6000514e-02   1.6000495e-02   1.6000471e-02   1.6000440e-02   1.6000398e-02   1.6000340e-02   1.6000269e-02   1.6000197e-02   1.6000133e-02   1.6000081e-02   1.6000037e-02   5.7753447e+01   5.7225275e+01   5.6721297e+01   5.6329466e+01   5.6161544e+01   5.6325495e+01   5.6859997e+01   5.7667494e+01   5.8542173e+01   5.9269515e+01   5.9739287e+01
   1.5166667e+00   7.8907449e-03   8.5699245e-03   9.5366145e-03   1.0937090e-02   1.2685581e-02   1.4009259e-02   1.3875678e-02   1.2526044e-02   1.1001524e-02   9.8168347e-03   8.9547318e-03   1.6000499e-02   1.6000484e-02   1.6000465e-02   1.6000437e-02   1.6000398e-02   1.6000341e-02   1.6000270e-02   1.6000196e-02   1.6000132e-02   1.6000079e-02   1.6000036e-02   5.6620152e+01   5.6241703e+01   5.6026959e+01   5.6045163e+01   5.6344534e+01   5.6923356e+01   5.7688745e+01   5.8459795e+01   5.9080390e+01   5.9509560e+01   5.9794645e+01
   1.5222222e+00   7.8385205e-03   8.4975289e-03   9.4315276e-03   1.0780867e-02   1.2461906e-02   1.3728569e-02   1.3587022e-02   1.2274371e-02   1.0796884e-02   9.6501220e-03   8.8161258e-03   1.6000490e-02   1.6000478e-02   1.6000460e-02   1.6000434e-02   1.6000394e-02   1.6000336e-02   1.6000265e-02   1.6000191e-02   1.6000128e-02   1.6000076e-02   1.6000035e-02   5.6037002e+01   5.5982678e+01   5.6122222e+01   5.6453781e+01   5.6952043e+01   5.7569045e+01   5.8221861e+01   5.8801467e+01   5.9245299e+01   5.9566708e+01   5.9807878e+01
   1.5277778e+00   7.7917446e-03   8.4269404e-03   9.3251896e-03   1.0621931e-02   1.2236336e-02   1.3448737e-02   1.3302219e-02   1.2028279e-02   1.0598217e-02   9.4890264e-03   8.6824947e-03   1.6000484e-02   1.6000472e-02   1.6000453e-02   1.6000426e-02   1.6000385e-02   1.6000328e-02   1.6000257e-02   1.6000185e-02   1.6000123e-02   1.6000074e-02   1.6000033e-02   5.6075099e+01   5.6272224e+01   5.6585888e+01   5.6984542e+01   5.7443373e+01   5.7946433e+01   5.8461726e+01   5.8927103e+01   5.9300687e+01   5.9588620e+01   5.9815529e+01
   1.5333333e+00   7.7433507e-03   8.3531079e-03   9.2154970e-03   1.0461320e-02   1.2012354e-02   1.3174169e-02   1.3024856e-02   1.1789739e-02   1.0406204e-02   9.3335874e-03   8.5536910e-03   1.6000475e-02   1.6000462e-02   1.6000443e-02   1.6000415e-02   1.6000374e-02   1.6000317e-02   1.6000248e-02   1.6000179e-02   1.6000119e-02   1.6000071e-02   1.6000032e-02   5.6435647e+01   5.6709883e+01   5.7022165e+01   5.7358191e+01   5.7722736e+01   5.8129998e+01   5.8568850e+01   5.8984595e+01   5.9330837e+01   5.9604294e+01   5.9822285e+01
   1.5388889e+00   7.6912324e-03   8.2761128e-03   9.1043110e-03   1.0301893e-02   1.1792909e-02   1.2907095e-02   1.2756104e-02   1.1559108e-02   1.0220802e-02   9.1836426e-03   8.4295428e-03   1.6000464e-02   1.6000451e-02   1.6000431e-02   1.6000402e-02   1.6000362e-02   1.6000307e-02   1.6000240e-02   1.6000173e-02   1.6000115e-02   1.6000069e-02   1.6000031e-02   5.6816714e+01   5.7060522e+01   5.7310731e+01   5.7574495e+01   5.7873263e+01   5.8229283e+01   5.8632125e+01   5.9024298e+01   5.9355442e+01   5.9618588e+01   5.9828724e+01
   1.5444444e+00   7.6363423e-03   8.1977753e-03   8.9937360e-03   1.0145534e-02   1.1579328e-02   1.2648181e-02   1.2496105e-02   1.1336266e-02   1.0041823e-02   9.0390061e-03   8.3098833e-03   1.6000452e-02   1.6000438e-02   1.6000418e-02   1.6000390e-02   1.6000350e-02   1.6000297e-02   1.6000232e-02   1.6000167e-02   1.6000111e-02   1.6000066e-02   1.6000030e-02   5.7098435e+01   5.7288254e+01   5.7484481e+01   5.7703067e+01   5.7967859e+01   5.8298858e+01   5.8682326e+01   5.9059151e+01   5.9378382e+01   5.9632255e+01   5.9834923e+01
   1.5500000e+00   7.5802243e-03   8.1196313e-03   8.8850249e-03   9.9930774e-03   1.1372009e-02   1.2397466e-02   1.2244696e-02   1.1120992e-02   9.8690581e-03   8.8994955e-03   8.1945530e-03   1.6000438e-02   1.6000424e-02   1.6000404e-02   1.6000377e-02   1.6000339e-02   1.6000287e-02   1.6000224e-02   1.6000161e-02   1.6000107e-02   1.6000064e-02   1.6000029e-02   5.7282046e+01   5.7432223e+01   5.7597474e+01   5.7793693e+01   5.8041925e+01   5.8358690e+01   5.8728297e+01   5.9092142e+01   5.9400395e+01   5.9645421e+01   5.9840898e+01
   1.5555556e+00   7.5240242e-03   8.0425561e-03   8.7787358e-03   9.8447823e-03   1.1170965e-02   1.2154785e-02   1.2001632e-02   1.0913048e-02   9.7022991e-03   8.7649331e-03   8.0833972e-03   1.6000425e-02   1.6000411e-02   1.6000391e-02   1.6000365e-02   1.6000327e-02   1.6000277e-02   1.6000216e-02   1.6000155e-02   1.6000103e-02   1.6000061e-02   1.6000028e-02   5.7405244e+01   5.7534383e+01   5.7684911e+01   5.7870297e+01   5.8108834e+01   5.8414877e+01   5.8772256e+01   5.9123905e+01   5.9421626e+01   5.9658120e+01   5.9846658e+01
   1.5611111e+00   7.4683542e-03   7.9669255e-03   8.6750422e-03   9.7006590e-03   1.0976070e-02   1.1919917e-02   1.1766657e-02   1.0712193e-02   9.5413430e-03   8.6351460e-03   7.9762660e-03   1.6000412e-02   1.6000398e-02   1.6000379e-02   1.6000352e-02   1.6000316e-02   1.6000267e-02   1.6000209e-02   1.6000150e-02   1.6000100e-02   1.6000059e-02   1.6000027e-02   5.7499939e+01   5.7619312e+01   5.7762641e+01   5.7941504e+01   5.8172524e+01   5.8468907e+01   5.8814670e+01   5.9154568e+01   5.9442115e+01   5.9670368e+01   5.9852211e+01
   1.5666667e+00   7.4134722e-03   7.8928584e-03   8.5739537e-03   9.5606202e-03   1.0787141e-02   1.1692598e-02   1.1539481e-02   1.0518162e-02   9.3859645e-03   8.5099435e-03   7.8729942e-03   1.6000399e-02   1.6000385e-02   1.6000366e-02   1.6000341e-02   1.6000306e-02   1.6000258e-02   1.6000201e-02   1.6000145e-02   1.6000096e-02   1.6000057e-02   1.6000026e-02   5.7582906e+01   5.7697286e+01   5.7836100e+01   5.8009789e+01   5.8233964e+01   5.8521119e+01   5.8855656e+01   5.9184183e+01   5.9461891e+01   5.9682183e+01   5.9857565e+01
   1.5722222e+00   7.3594570e-03   7.8203813e-03   8.4754552e-03   9.4246104e-03   1.0604078e-02   1.1472690e-02   1.1319953e-02   1.0330819e-02   9.2360490e-03   8.3892288e-03   7.7734981e-03   1.6000386e-02   1.6000373e-02   1.6000354e-02   1.6000330e-02   1.6000295e-02   1.6000250e-02   1.6000194e-02   1.6000139e-02   1.6000093e-02   1.6000055e-02   1.6000025e-02   5.7659875e+01   5.7771408e+01   5.7906742e+01   5.8075742e+01   5.8293365e+01   5.8571585e+01   5.8895246e+01   5.9212769e+01   5.9480968e+01   5.9693574e+01   5.9862723e+01
   1.5777778e+00   7.3063569e-03   7.7494793e-03   8.3794621e-03   9.2924522e-03   1.0426584e-02   1.1259787e-02   1.1107632e-02   1.0149761e-02   9.0912570e-03   8.2727147e-03   7.6775297e-03   1.6000374e-02   1.6000361e-02   1.6000343e-02   1.6000319e-02   1.6000285e-02   1.6000241e-02   1.6000188e-02   1.6000135e-02   1.6000089e-02   1.6000053e-02   1.6000024e-02   5.7734185e+01   5.7843191e+01   5.7975202e+01   5.8139641e+01   5.8350884e+01   5.8620419e+01   5.8933530e+01   5.9240393e+01   5.9499392e+01   5.9704569e+01   5.9867700e+01
   1.5833333e+00   7.2541778e-03   7.6801496e-03   8.2859612e-03   9.1641180e-03   1.0254613e-02   1.1053824e-02   1.0902446e-02   9.9749235e-03   8.9515333e-03   8.1603547e-03   7.5850485e-03   1.6000362e-02   1.6000349e-02   1.6000332e-02   1.6000308e-02   1.6000276e-02   1.6000233e-02   1.6000181e-02   1.6000130e-02   1.6000086e-02   1.6000051e-02   1.6000023e-02   5.7806128e+01   5.7912764e+01   5.8041540e+01   5.8201521e+01   5.8406548e+01   5.8667644e+01   5.8970524e+01   5.9267068e+01   5.9517170e+01   5.9715172e+01   5.9872497e+01
   1.5888889e+00   7.2029206e-03   7.6123797e-03   8.1949215e-03   9.0395495e-03   1.0088072e-02   1.0854677e-02   1.0704261e-02   9.8061865e-03   8.8167777e-03   8.0520645e-03   7.4959824e-03   1.6000351e-02   1.6000338e-02   1.6000321e-02   1.6000298e-02   1.6000267e-02   1.6000225e-02   1.6000175e-02   1.6000125e-02   1.6000083e-02   1.6000049e-02   1.6000022e-02   5.7875845e+01   5.7980179e+01   5.8105782e+01   5.8261404e+01   5.8460375e+01   5.8713275e+01   5.9006244e+01   5.9292805e+01   5.9534313e+01   5.9725391e+01   5.9877118e+01
   1.5944444e+00   7.1525913e-03   7.5461280e-03   8.1062334e-03   8.9185375e-03   9.9266183e-03   1.0661885e-02   1.0512581e-02   9.6431002e-03   8.6866127e-03   7.9475265e-03   7.4100578e-03   1.6000340e-02   1.6000327e-02   1.6000310e-02   1.6000288e-02   1.6000258e-02   1.6000217e-02   1.6000169e-02   1.6000121e-02   1.6000080e-02   1.6000048e-02   1.6000021e-02   5.7943545e+01   5.8045584e+01   5.8168065e+01   5.8319423e+01   5.8512492e+01   5.8757430e+01   5.9040784e+01   5.9317678e+01   5.9550871e+01   5.9735256e+01   5.9881576e+01
   1.6000000e+00   7.1031900e-03   7.4813937e-03   8.0198948e-03   8.8010776e-03   9.7702460e-03   1.0475438e-02   1.0327395e-02   9.4856551e-03   8.5610304e-03   7.8467341e-03   7.3272691e-03   1.6000329e-02   1.6000316e-02   1.6000300e-02   1.6000278e-02   1.6000249e-02   1.6000210e-02   1.6000163e-02   1.6000117e-02   1.6000077e-02   1.6000046e-02   1.6000021e-02   5.8009231e+01   5.8108982e+01   5.8228392e+01   5.8375581e+01   5.8562905e+01   5.8800111e+01   5.9074149e+01   5.9341687e+01   5.9566844e+01   5.9744767e+01   5.9885873e+01
   1.6055556e+00   7.0547152e-03   7.4181626e-03   7.9358734e-03   8.6871111e-03   9.6188617e-03   1.0295213e-02   1.0148571e-02   9.3337333e-03   8.4399325e-03   7.7496050e-03   7.2475460e-03   1.6000318e-02   1.6000306e-02   1.6000290e-02   1.6000269e-02   1.6000240e-02   1.6000202e-02   1.6000157e-02   1.6000113e-02   1.6000075e-02   1.6000044e-02   1.6000020e-02   5.8072910e+01   5.8170395e+01   5.8286788e+01   5.8429904e+01   5.8611636e+01   5.8841337e+01   5.9106354e+01   5.9364847e+01   5.9582243e+01   5.9753932e+01   5.9890011e+01
   1.6111111e+00   7.0071631e-03   7.3563864e-03   7.8540572e-03   8.5764324e-03   9.4721370e-03   1.0120770e-02   9.9756404e-03   9.1869138e-03   8.3229678e-03   7.6558450e-03   7.1706362e-03   1.6000308e-02   1.6000296e-02   1.6000281e-02   1.6000260e-02   1.6000232e-02   1.6000195e-02   1.6000152e-02   1.6000109e-02   1.6000072e-02   1.6000043e-02   1.6000019e-02   5.8134697e+01   5.8229950e+01   5.8343383e+01   5.8482520e+01   5.8658806e+01   5.8881220e+01   5.9137490e+01   5.9387225e+01   5.9597115e+01   5.9762778e+01   5.9894003e+01
   1.6166667e+00   6.9605337e-03   7.2960644e-03   7.7744439e-03   8.4690371e-03   9.3300653e-03   9.9521022e-03   9.8085934e-03   9.0451879e-03   8.2101289e-03   7.5654481e-03   7.0965346e-03   1.6000298e-02   1.6000286e-02   1.6000271e-02   1.6000251e-02   1.6000224e-02   1.6000189e-02   1.6000147e-02   1.6000105e-02   1.6000069e-02   1.6000041e-02   1.6000019e-02   5.8194594e+01   5.8287648e+01   5.8398180e+01   5.8533431e+01   5.8704420e+01   5.8919762e+01   5.9167560e+01   5.9408823e+01   5.9611461e+01   5.9771307e+01   5.9897850e+01
   1.6222222e+00   6.9148237e-03   7.2371815e-03   7.6970023e-03   8.3648702e-03   9.1925600e-03   9.7890946e-03   9.6473096e-03   8.9084486e-03   8.1013272e-03   7.4783404e-03   7.0251782e-03   1.6000289e-02   1.6000277e-02   1.6000262e-02   1.6000243e-02   1.6000217e-02   1.6000182e-02   1.6000141e-02   1.6000101e-02   1.6000067e-02   1.6000040e-02   1.6000018e-02   5.8252630e+01   5.8343517e+01   5.8451204e+01   5.8582664e+01   5.8748500e+01   5.8956983e+01   5.9196581e+01   5.9429656e+01   5.9625289e+01   5.9779525e+01   5.9901556e+01
   1.6277778e+00   6.8700224e-03   7.1796864e-03   7.6216226e-03   8.2637366e-03   9.0593157e-03   9.6313442e-03   9.4913608e-03   8.7763136e-03   7.9962452e-03   7.3942572e-03   6.9563410e-03   1.6000279e-02   1.6000268e-02   1.6000254e-02   1.6000235e-02   1.6000209e-02   1.6000176e-02   1.6000137e-02   1.6000098e-02   1.6000064e-02   1.6000038e-02   1.6000017e-02   5.8308927e+01   5.8397680e+01   5.8502580e+01   5.8630337e+01   5.8791159e+01   5.8992984e+01   5.9224634e+01   5.9449783e+01   5.9638644e+01   5.9787457e+01   5.9905131e+01
